timeStamp,styleid,name,rating,reviewCount,priceNow,priceWas,size,inventory
2016-04-14T11:20:10.018,570175108,MIXED GOLDTONE TASSEL EARRINGS,5,1,33.00,NA,NA,20+
2016-04-14T11:20:10.018,570128378,BLACK AND WHITE FRINGE PENDANT NECKLACE,4.9,9,52.80,NA,NA,20+
2016-04-14T11:20:10.018,570177640,SHELL FRINGE DROP EARRINGS,NA,0,33.00,NA,NA,20+
2016-04-14T11:20:10.018,570172109,POLYNESIAN BEACH TOTE,NA,0,140.80,NA,NA,20+
2016-04-14T11:20:10.018,570172761,CRYSTAL FROM SWAROVSKI DOUBLE HINGE CUFF,NA,0,44.00,NA,NA,20+
2016-04-14T11:20:10.018,570175175,SHELL STUD EARRINGS,NA,0,27.50,NA,NA,20+
2016-04-14T11:20:10.018,570175126,SHELL PENDANT LONG NECKLACE,NA,0,60.50,NA,NA,20+
2016-04-14T11:20:10.018,570178017,DOUBLE HOOP DROP LINEAR EARRINGS,2,1,33.00,NA,NA,20+
2016-04-14T11:20:10.018,570175242,THREAD WRAPPED HOOP EARRINGS,NA,0,33.00,NA,NA,20+
2016-04-14T11:20:10.018,570175387,FRINGED OBLONG SCARF,NA,0,52.80,NA,NA,20+
2016-04-14T11:20:10.018,570171969,EMBELLISHED ANKLE-WRAP SANDALS,NA,0,107.80,NA,5,7
2016-04-14T11:20:10.018,570171969,EMBELLISHED ANKLE-WRAP SANDALS,NA,0,107.80,NA,5.5,6
2016-04-14T11:20:10.018,570171969,EMBELLISHED ANKLE-WRAP SANDALS,NA,0,107.80,NA,6,20+
2016-04-14T11:20:10.018,570171969,EMBELLISHED ANKLE-WRAP SANDALS,NA,0,107.80,NA,6.5,20+
2016-04-14T11:20:10.018,570171969,EMBELLISHED ANKLE-WRAP SANDALS,NA,0,107.80,NA,7,20+
2016-04-14T11:20:10.018,570171969,EMBELLISHED ANKLE-WRAP SANDALS,NA,0,107.80,NA,7.5,20+
2016-04-14T11:20:10.018,570171969,EMBELLISHED ANKLE-WRAP SANDALS,NA,0,107.80,NA,8,20+
2016-04-14T11:20:10.018,570171969,EMBELLISHED ANKLE-WRAP SANDALS,NA,0,107.80,NA,8.5,20+
2016-04-14T11:20:10.018,570171969,EMBELLISHED ANKLE-WRAP SANDALS,NA,0,107.80,NA,9,20+
2016-04-14T11:20:10.018,570171969,EMBELLISHED ANKLE-WRAP SANDALS,NA,0,107.80,NA,9.5,20+
2016-04-14T11:20:10.018,570171969,EMBELLISHED ANKLE-WRAP SANDALS,NA,0,107.80,NA,10,20+
2016-04-14T11:20:10.018,570171969,EMBELLISHED ANKLE-WRAP SANDALS,NA,0,107.80,NA,11,8
2016-04-14T11:20:10.018,570167741,HEART SCRIPT OBLONG SCARF,NA,0,52.80,NA,NA,20+
2016-04-14T11:20:10.018,570108088,FACETED JET EARRINGS,5,11,30.80,NA,NA,20+
2016-04-14T11:20:10.018,570126828,CRYSTAL DOUBLE PAVE HOOPS,4,11,33.00,NA,NA,20+
2016-04-14T11:20:10.018,570165833,HOOK-FRONT SKINNY BELT,4.3,12,48.40,NA,XL,20+
2016-04-14T11:20:10.018,570165833,HOOK-FRONT SKINNY BELT,4.3,12,48.40,NA,XXL,14
2016-04-14T11:20:10.018,570165833,HOOK-FRONT SKINNY BELT,4.3,12,48.40,NA,XXS,17
2016-04-14T11:20:10.018,570165833,HOOK-FRONT SKINNY BELT,4.3,12,48.40,NA,XS,20+
2016-04-14T11:20:10.018,570165833,HOOK-FRONT SKINNY BELT,4.3,12,48.40,NA,S,20+
2016-04-14T11:20:10.018,570165833,HOOK-FRONT SKINNY BELT,4.3,12,48.40,NA,M,20+
2016-04-14T11:20:10.018,570173038,LEATHER WIDE BUCKLED BELT,NA,0,74.80,NA,XXS,20+
2016-04-14T11:20:10.018,570173038,LEATHER WIDE BUCKLED BELT,NA,0,74.80,NA,XS,20+
2016-04-14T11:20:10.018,570173038,LEATHER WIDE BUCKLED BELT,NA,0,74.80,NA,S,20+
2016-04-14T11:20:10.018,570173038,LEATHER WIDE BUCKLED BELT,NA,0,74.80,NA,M,20+
2016-04-14T11:20:10.018,570173038,LEATHER WIDE BUCKLED BELT,NA,0,74.80,NA,L,20+
2016-04-14T11:20:10.018,570173038,LEATHER WIDE BUCKLED BELT,NA,0,74.80,NA,XL,20+
2016-04-14T11:20:10.018,570173038,LEATHER WIDE BUCKLED BELT,NA,0,74.80,NA,XXL,11
2016-04-14T11:20:10.018,570170700,SAFFIANO TEXTURED FOLDOVER CLUTCH,5,2,85.80,NA,NA,20+
2016-04-14T11:20:10.018,570175233,THREAD-WRAPPED CHARM NECKLACE,NA,0,60.50,NA,NA,20+
2016-04-14T11:20:10.018,570166901,HOWLITE TASSEL NECKLACE,5,3,60.50,NA,NA,20+
2016-04-14T11:20:10.018,570170023,RAFFIA WEDGE SANDALS,4.3,4,137.50,NA,5,16
2016-04-14T11:20:10.018,570170023,RAFFIA WEDGE SANDALS,4.3,4,137.50,NA,5.5,6
2016-04-14T11:20:10.018,570170023,RAFFIA WEDGE SANDALS,4.3,4,137.50,NA,6,20+
2016-04-14T11:20:10.018,570170023,RAFFIA WEDGE SANDALS,4.3,4,137.50,NA,6.5,20+
2016-04-14T11:20:10.018,570170023,RAFFIA WEDGE SANDALS,4.3,4,137.50,NA,7,20+
2016-04-14T11:20:10.018,570170023,RAFFIA WEDGE SANDALS,4.3,4,137.50,NA,7.5,20+
2016-04-14T11:20:10.018,570170023,RAFFIA WEDGE SANDALS,4.3,4,137.50,NA,8,20+
2016-04-14T11:20:10.018,570170023,RAFFIA WEDGE SANDALS,4.3,4,137.50,NA,8.5,20+
2016-04-14T11:20:10.018,570170023,RAFFIA WEDGE SANDALS,4.3,4,137.50,NA,9,20+
2016-04-14T11:20:10.018,570170023,RAFFIA WEDGE SANDALS,4.3,4,137.50,NA,9.5,20+
2016-04-14T11:20:10.018,570170023,RAFFIA WEDGE SANDALS,4.3,4,137.50,NA,10,20+
2016-04-14T11:20:10.018,570170023,RAFFIA WEDGE SANDALS,4.3,4,137.50,NA,11,6
2016-04-14T11:20:10.018,570177371,CUTOUT SECTION COLLAR NECKLACE,NA,0,49.50,NA,NA,20+
2016-04-14T11:20:10.018,570172755,CRYSTALS FROM SWAROVSKI STUD EARRINGS,5,1,27.50,NA,NA,20+
2016-04-14T11:20:10.018,570166878,BAR DROP CHANDELIER EARRINGS,NA,0,38.50,NA,NA,20+
2016-04-14T11:20:10.018,570172815,SHELL STONE OPEN HOOP EARRINGS,NA,0,33.00,NA,NA,20+
2016-04-14T11:20:10.018,570171295,BRAIDED WEDGE SANDALS,NA,0,137.50,NA,5,17
2016-04-14T11:20:10.018,570171295,BRAIDED WEDGE SANDALS,NA,0,137.50,NA,5.5,10
2016-04-14T11:20:10.018,570171295,BRAIDED WEDGE SANDALS,NA,0,137.50,NA,6,20+
2016-04-14T11:20:10.018,570171295,BRAIDED WEDGE SANDALS,NA,0,137.50,NA,6.5,20+
2016-04-14T11:20:10.018,570171295,BRAIDED WEDGE SANDALS,NA,0,137.50,NA,7,20+
2016-04-14T11:20:10.018,570171295,BRAIDED WEDGE SANDALS,NA,0,137.50,NA,7.5,20+
2016-04-14T11:20:10.018,570171295,BRAIDED WEDGE SANDALS,NA,0,137.50,NA,8,20+
2016-04-14T11:20:10.018,570171295,BRAIDED WEDGE SANDALS,NA,0,137.50,NA,8.5,20+
2016-04-14T11:20:10.018,570171295,BRAIDED WEDGE SANDALS,NA,0,137.50,NA,9,20+
2016-04-14T11:20:10.018,570171295,BRAIDED WEDGE SANDALS,NA,0,137.50,NA,9.5,20+
2016-04-14T11:20:10.018,570171295,BRAIDED WEDGE SANDALS,NA,0,137.50,NA,10,20+
2016-04-14T11:20:10.018,570171295,BRAIDED WEDGE SANDALS,NA,0,137.50,NA,11,5
2016-04-14T11:20:10.018,570178614,WOOD BEAD HAMMERED FRIENDSHIP BRACELET,NA,0,49.50,NA,NA,20+
2016-04-14T11:20:10.018,570173022,OBI WRAP BELT,4,3,70.40,NA,XS/S,20+
2016-04-14T11:20:10.018,570173022,OBI WRAP BELT,4,3,70.40,NA,XL,20+
2016-04-14T11:20:10.018,570173022,OBI WRAP BELT,4,3,70.40,NA,M/L,20+
2016-04-14T11:20:10.018,570175252,CURVED STICK DROP EARRINGS,NA,0,33.00,NA,NA,20+
2016-04-14T11:20:10.018,570171258,ANKLE-STRAP PLATFORM HEELS,NA,0,143.00,NA,5,9
2016-04-14T11:20:10.018,570171258,ANKLE-STRAP PLATFORM HEELS,NA,0,143.00,NA,5.5,15
2016-04-14T11:20:10.018,570171258,ANKLE-STRAP PLATFORM HEELS,NA,0,143.00,NA,6,20+
2016-04-14T11:20:10.018,570171258,ANKLE-STRAP PLATFORM HEELS,NA,0,143.00,NA,6.5,20+
2016-04-14T11:20:10.018,570171258,ANKLE-STRAP PLATFORM HEELS,NA,0,143.00,NA,7,20+
2016-04-14T11:20:10.018,570171258,ANKLE-STRAP PLATFORM HEELS,NA,0,143.00,NA,7.5,20+
2016-04-14T11:20:10.018,570171258,ANKLE-STRAP PLATFORM HEELS,NA,0,143.00,NA,8,20+
2016-04-14T11:20:10.018,570171258,ANKLE-STRAP PLATFORM HEELS,NA,0,143.00,NA,8.5,20+
2016-04-14T11:20:10.018,570171258,ANKLE-STRAP PLATFORM HEELS,NA,0,143.00,NA,9,20+
2016-04-14T11:20:10.018,570171258,ANKLE-STRAP PLATFORM HEELS,NA,0,143.00,NA,9.5,20+
2016-04-14T11:20:10.018,570171258,ANKLE-STRAP PLATFORM HEELS,NA,0,143.00,NA,10,15
2016-04-14T11:20:10.018,570171258,ANKLE-STRAP PLATFORM HEELS,NA,0,143.00,NA,11,6
2016-04-14T11:20:10.018,570140331,2750 SUPERGA CANVAS SNEAKERS,4.3,11,71.50,NA,6,1
2016-04-14T11:20:10.018,570140331,2750 SUPERGA CANVAS SNEAKERS,4.3,11,71.50,NA,6.5,1
2016-04-14T11:20:10.018,570140331,2750 SUPERGA CANVAS SNEAKERS,4.3,11,71.50,NA,8,1
2016-04-14T11:20:10.018,570140331,2750 SUPERGA CANVAS SNEAKERS,4.3,11,71.50,NA,8.5,14
2016-04-14T11:20:10.018,570140331,2750 SUPERGA CANVAS SNEAKERS,4.3,11,71.50,NA,9,20+
2016-04-14T11:20:10.018,570140331,2750 SUPERGA CANVAS SNEAKERS,4.3,11,71.50,NA,9.5,20+
2016-04-14T11:20:10.018,570140331,2750 SUPERGA CANVAS SNEAKERS,4.3,11,71.50,NA,10,20+
2016-04-14T11:20:10.018,570140331,2750 SUPERGA CANVAS SNEAKERS,4.3,11,71.50,NA,11,2
2016-04-14T11:20:10.018,570178193,WOODEN BEAD TASSEL NECKLACE,NA,0,60.50,NA,NA,20+
2016-04-14T11:20:10.018,570175146,SHELL HINGE BRACELET,NA,0,49.50,NA,NA,20+
2016-04-14T11:20:10.018,570167214,BROW BAR SUNGLASSES,5,1,NA,NA,NA,0
2016-04-14T11:20:10.018,570173675,SKINNY STRETCH BELT,NA,0,48.40,NA,XXS,20+
2016-04-14T11:20:10.018,570173675,SKINNY STRETCH BELT,NA,0,48.40,NA,S,20+
2016-04-14T11:20:10.018,570173675,SKINNY STRETCH BELT,NA,0,48.40,NA,M,20+
2016-04-14T11:20:10.018,570173675,SKINNY STRETCH BELT,NA,0,48.40,NA,L,20+
2016-04-14T11:20:10.018,570173675,SKINNY STRETCH BELT,NA,0,48.40,NA,XL,20+
2016-04-14T11:20:10.018,570173675,SKINNY STRETCH BELT,NA,0,48.40,NA,XXL,14
2016-04-14T11:20:10.018,570173675,SKINNY STRETCH BELT,NA,0,48.40,NA,XS,20+
2016-04-14T11:20:10.018,570165034,PAVE SQUARE STUD EARRINGS,5,1,27.50,NA,NA,20+
2016-04-14T11:20:10.018,570166523,CUTOUT MULES,3.9,7,143.00,NA,5,11
2016-04-14T11:20:10.018,570166523,CUTOUT MULES,3.9,7,143.00,NA,5.5,10
2016-04-14T11:20:10.018,570166523,CUTOUT MULES,3.9,7,143.00,NA,6,20+
2016-04-14T11:20:10.018,570166523,CUTOUT MULES,3.9,7,143.00,NA,6.5,20+
2016-04-14T11:20:10.018,570166523,CUTOUT MULES,3.9,7,143.00,NA,7,20+
2016-04-14T11:20:10.018,570166523,CUTOUT MULES,3.9,7,143.00,NA,7.5,20+
2016-04-14T11:20:10.018,570166523,CUTOUT MULES,3.9,7,143.00,NA,8,20+
2016-04-14T11:20:10.018,570166523,CUTOUT MULES,3.9,7,143.00,NA,8.5,20+
2016-04-14T11:20:10.018,570166523,CUTOUT MULES,3.9,7,143.00,NA,9,20+
2016-04-14T11:20:10.018,570166523,CUTOUT MULES,3.9,7,143.00,NA,9.5,20+
2016-04-14T11:20:10.018,570166523,CUTOUT MULES,3.9,7,143.00,NA,10,20+
2016-04-14T11:20:10.018,570166523,CUTOUT MULES,3.9,7,143.00,NA,11,14
2016-04-14T11:20:10.018,570175152,JET STONE Y-DROP NECKLACE,NA,0,55.00,NA,NA,20+
2016-04-14T11:20:10.018,570175291,ANGULAR SHORT NECKLACE WITH CRYSTALS FROM SWAROVSKI,NA,0,33.00,NA,NA,20+
2016-04-14T11:20:10.018,570173790,BROW BAR SUNGLASSES,NA,0,41.80,NA,NA,20+
2016-04-14T11:20:10.018,570165434,SODALITE BEADED STRETCH BRACELETS,5,1,49.50,NA,NA,20+
2016-04-14T11:20:10.018,570175138,DOUBLE HOOP INTERLOCKING DROP EARRINGS,NA,0,33.00,NA,NA,20+
2016-04-14T11:20:10.018,570173823,OBI CUTOUT BELT,NA,0,63.80,NA,XS/S,20+
2016-04-14T11:20:10.018,570173823,OBI CUTOUT BELT,NA,0,63.80,NA,XL,20+
2016-04-14T11:20:10.018,570173823,OBI CUTOUT BELT,NA,0,63.80,NA,M/L,20+
2016-04-14T11:20:10.018,570175148,RED JASPER CUTOUT RING,NA,0,38.50,NA,Ring Size 6,5
2016-04-14T11:20:10.018,570175148,RED JASPER CUTOUT RING,NA,0,38.50,NA,Ring Size 7,20+
2016-04-14T11:20:10.018,570175148,RED JASPER CUTOUT RING,NA,0,38.50,NA,Ring Size 8,20+
2016-04-14T11:20:10.018,570175292,TRIPLE PENDANT TASSEL NECKLACE WITH CRYSTALS FROM SWAROVSKI,NA,0,60.50,NA,NA,20+
2016-04-14T11:20:10.018,570168152,HOWLITE DROP EARRINGS,5,3,27.50,NA,NA,20+
2016-04-14T11:20:10.018,570175302,RED JASPER CUTOUT CUFF,NA,0,66.00,NA,NA,20+
2016-04-14T11:20:10.018,570172806,DOUBLE HOOP GEOMETRIC EARRINGS,NA,0,33.00,NA,NA,20+
2016-04-14T11:20:10.018,570177358,JET SQUARE DOUBLE-DROP NECKLACE,NA,0,55.00,NA,NA,20+
2016-04-14T11:20:10.018,570173061,REVERSIBLE SKINNY STONE BELT,NA,0,48.40,NA,M,20+
2016-04-14T11:20:10.018,570173061,REVERSIBLE SKINNY STONE BELT,NA,0,48.40,NA,L,20+
2016-04-14T11:20:10.018,570173061,REVERSIBLE SKINNY STONE BELT,NA,0,48.40,NA,XL,20+
2016-04-14T11:20:10.018,570173061,REVERSIBLE SKINNY STONE BELT,NA,0,48.40,NA,XXL,12
2016-04-14T11:20:10.018,570173061,REVERSIBLE SKINNY STONE BELT,NA,0,48.40,NA,XXS,19
2016-04-14T11:20:10.018,570173061,REVERSIBLE SKINNY STONE BELT,NA,0,48.40,NA,XS,20+
2016-04-14T11:20:10.018,570173061,REVERSIBLE SKINNY STONE BELT,NA,0,48.40,NA,S,20+
2016-04-14T11:20:10.018,570167212,RETRO TORTOISE SUNGLASSES,4.7,3,41.80,NA,NA,20+
